id	cul	Gender	Age	Region	REL	NAT_1	NAT_2	NAT_3	NAT_4	LNG_1	LNG_2	EDU	RHAB	FNL1	FNL2	AN	AC	RATE_WITCH	MR	SBS	AM	IRI_EC	IRI_PT	EXP
2918	JP220	JP	1	42	関東	なし	日本	日本	フリーランス	東京都	はい		高等学校	0	キリスト教式		4.25	4.18181818181818	0	6.92307692307692	-2	2	5.28571428571429	4.14285714285714	2.33333333333333
2919	JP221	JP	0	45	関東	なし	日本	日本	会社員	東京都	はい		大学・大学校	3	無宗教式		3	3.72727272727273	1	4.15384615384615	2.5	2.4	4.42857142857143	4.28571428571429	3.66666666666667
2920	JP222	JP	1	29	北海道・東北	なし	日本	日本	無し	北海道	はい		大学・大学校	1	仏教式		4.375	4.63636363636364	1	4.07692307692308	3.83333333333333	6.26666666666667	6.28571428571429	4.28571428571429	2
2921	JP223	JP	1	35	中国・四国	なし	日本	日本	小売	愛媛県	はい		高等学校	0	無宗教式		4.125	4.54545454545455	1	5.76923076923077	2	6.53333333333333	6	5.71428571428571	4
2922	JP224	JP	1	25	北海道・東北	なし	🇯🇵	日本	無職	北海道	はい	基礎レベル（Basic）	高等学校	0	その他	分からない	3	4	1	4	0	5	4	4	2.66666666666667
2923	JP225	JP	1	49	近畿（関西）	なし	日本	日本	専業主婦	大阪	はい		専門学校・高等専門学校（高専）・短期大学	3	仏教式		4.5	3.63636363636364	1	6.76923076923077	2.5	6	6	5.85714285714286	5.66666666666667
2924	JP226	JP	1	46	関東	なし	日本	日本	飲食店	神奈川	はい	ネイティブ(母語が日本語である)	専門学校・高等専門学校（高専）・短期大学	0	無宗教式		1.875	3.27272727272727	1	3.84615384615385	0.333333333333333	3	4.42857142857143	3.71428571428571	1.66666666666667
2925	JP227	JP	0	48	関東	なし	日本	日本	会社員	東京	はい	ネイティブ(母語が日本語である)	専門学校・高等専門学校（高専）・短期大学	0	仏教式	仏様がある	3	3.81818181818182	0	4.38461538461539	0	4.93333333333333	4.14285714285714	4.14285714285714	6
2926	JP228	JP	1	25	関東	なし	日本	日本	不動産	東京都	はい		大学・大学校	2	仏教式		3	5.27272727272727	1	6.38461538461539	0.5	2.6	6.14285714285714	4.42857142857143	3
2927	JP229	JP	1	20	関東	なし	日本	日本	学生	東京	はい		高等学校	1	仏教式		3.125	4.54545454545455	0	4.84615384615385	-0.166666666666667	5.46666666666667	4.71428571428571	3.71428571428571	3.66666666666667
2928	JP23	JP	0	59	関東	創価学会	日本	日本	無職	東京都	はい		高等学校	0	その他	友人葬式	3.5	4	1	4.92307692307692	1	5.6	4.85714285714286	4.42857142857143	3.33333333333333
2929	JP230	JP	1	20	北海道・東北	仏教、神道	日本	日本	学生	北海道	はい		高等学校	2	仏教式		3.75	4	1	4.92307692307692	1	6.86666666666667	5.42857142857143	3.71428571428571	3.33333333333333
2930	JP231	JP	0	31	近畿（関西）	なし	日本	日本	会社員	兵庫県	はい		大学・大学校	1	神式（神道式）		3.375	3.27272727272727	1	5.07692307692308	-4	0.666666666666667	3.85714285714286	2.71428571428571	1.66666666666667
2931	JP232	JP	0	53	近畿（関西）	なし	日本	日本	農業	奈良県	はい		大学・大学校	2	仏教式		2	4.18181818181818	1	4	-3.33333333333333	2.13333333333333	3	3	2.66666666666667
2932	JP233	JP	0	30	九州・沖縄	分かりません分かりません分かりません分かりません分かりません分かりません分かりません分かりません分かりません分かりません	日本	日本	会社員	福岡県	はい	ネイティブ(母語が日本語である)	大学・大学校	6	無宗教式		4.25	6	1	6.46153846153846	1.16666666666667	7.73333333333333	6.28571428571429	5.42857142857143	6
2933	JP234	JP	0	49	近畿（関西）	仏教	日本	日本	公務員	京都	はい		中学校	5	仏教式		3.125	4.09090909090909	1	5	0.833333333333333	5.13333333333333	4.57142857142857	4	3.33333333333333
2934	JP235	JP	1	30	関東	キリスト教	日本	日本	銀行員	東京	はい		大学・大学校	4	キリスト教式		4.375	3	1	6.76923076923077	3.83333333333333	6.73333333333333	5.28571428571429	4.28571428571429	6
2935	JP236	JP	1	52	中部・北陸	なし	日本	日本	無職	新潟県	はい		中学校	0	無宗教式		3.25	5	1	6.69230769230769	-0.333333333333333	4.6	5.42857142857143	4.28571428571429	2.33333333333333
2936	JP237	JP	1	25	関東	なし	日本	日本	パート	神奈川県	はい		中学校	0	仏教式		2.375	4.18181818181818	1	6	-0.666666666666667	4.86666666666667	6	4.14285714285714	2.33333333333333
2937	JP238	JP	0	54	九州・沖縄	なし	日本	日本	農業	熊本	はい		大学・大学校	3	仏教式		2.875	4.18181818181818	1	6.84615384615385	1.5	5.06666666666667	4.42857142857143	4.28571428571429	3.33333333333333
2938	JP239	JP	1	31	中部・北陸	曹洞宗	日本	日本	販売	新潟県	はい		専門学校・高等専門学校（高専）・短期大学	3	仏教式		3.875	4.18181818181818	1	5.38461538461539	0.833333333333333	5.6	4.71428571428571	4.42857142857143	2.66666666666667
2939	JP24	JP	0	45	関東	なし	日本	日本	自営業	千葉	はい	ネイティブ(母語が日本語である)	専門学校・高等専門学校（高専）・短期大学	1	無宗教式		3.625	4	1	3.76923076923077	0	5.33333333333333	4.14285714285714	4	4.33333333333333
2940	JP240	JP	0	22	中部・北陸	なし	日本	日本	接客業	長野県	はい		大学・大学校	3	仏教式		3.625	4.63636363636364	1	2.84615384615385	2.16666666666667	5.53333333333333	3.42857142857143	3.71428571428571	3.66666666666667
2941	JP241	JP	0	26	関東	仏教	日本	日本	広告	岐阜	はい		大学・大学校	3	仏教式		1.5	4	0	4.07692307692308	-0.5	4	4.42857142857143	4.28571428571429	4
2942	JP242	JP	0	38	関東	なし	日本	日本	SE	神奈川県	はい		専門学校・高等専門学校（高専）・短期大学	0	仏教式		3	3.81818181818182	1	5	0.833333333333333	5	3	3.14285714285714	2
2943	JP243	JP	1	20	関東	なし	日本	日本	無職	埼玉県	はい		高等学校	0	仏教式		3.5	1.18181818181818	1	5.38461538461539	2.16666666666667	4.46666666666667	5.28571428571429	3	3
2944	JP244	JP	0	25	近畿（関西）	なし	日本	日本	看護師	大阪	はい	ネイティブ(母語が日本語である)	大学・大学校	1	無宗教式		5	5.90909090909091	1	4.84615384615385	4	4.86666666666667	7	6.85714285714286	3.66666666666667
2945	JP245	JP	1	22	北海道・東北	なし	日本	日本	会社員	青森県	はい	基礎レベル（Basic）	高等学校	10	仏教式		2.125	6.45454545454545	1	5.38461538461539	-1.16666666666667	1.46666666666667	3.71428571428571	2.85714285714286	1
2946	JP246	JP	0	21	関東	なし	日本	日本	医療	東京	はい	ネイティブ(母語が日本語である)	大学・大学校	0	無宗教式		3	4	0	4	0	5	4	4	3
2947	JP247	JP	1	50	九州・沖縄	神	日本	日本	ｻｰﾋﾞｽ	福岡	はい		専門学校・高等専門学校（高専）・短期大学	3	神式（神道式）		4	5.27272727272727	1	6.92307692307692	4	6.33333333333333	6.28571428571429	4.57142857142857	4.33333333333333
2948	JP248	JP	1	23	北海道・東北	仏教	日本	韓国	なし	東京	はい		専門学校・高等専門学校（高専）・短期大学	2	仏教式		1.5	2.90909090909091	1	6	-0.833333333333333	4.53333333333333	3.85714285714286	3	2
2949	JP249	JP	1	24	九州・沖縄	なし	日本	日本	ない	福岡	はい	ネイティブ(母語が日本語である)	大学・大学校	0	その他		3	4	1	3.84615384615385	-0.666666666666667	4.4	3.85714285714286	4.14285714285714	1
2950	JP25	JP	1	47	近畿（関西）	仏教	日本	日本	看護師	大阪府	はい		専門学校・高等専門学校（高専）・短期大学	5	仏教式		3	5.54545454545455	0	5.46153846153846	0.166666666666667	4.53333333333333	4.42857142857143	3.57142857142857	4
2951	JP250	JP	1	49	関東	なし	日本	日本	保険会社	千葉県	はい		大学・大学校	0	無宗教式		5	5.54545454545455	1	6.61538461538461	0.166666666666667	1.93333333333333	6.14285714285714	5.14285714285714	3.33333333333333
2952	JP251	JP	1	21	中部・北陸	なし	日本	日本	会計	愛知県	はい		高等学校	4	無宗教式		4.5	4.27272727272727	1	6.76923076923077	1	6.53333333333333	4.28571428571429	4.14285714285714	5.33333333333333
2953	JP252	JP	1	20	関東	仏教	日本	日本	ネイリスト	東京都	はい		大学・大学校	6	仏教式		5	5.54545454545455	1	7	3.33333333333333	9.66666666666667	6.71428571428571	6	7.66666666666667
2954	JP253	JP	1	35	関東	なし	日本	日本	主婦	埼玉県	はい	基礎レベル（Basic）	専門学校・高等専門学校（高専）・短期大学	0	その他	分からない	3.125	3.90909090909091	1	5.23076923076923	0	3.4	4	3.85714285714286	4
2955	JP254	JP	0	25	中部・北陸	キリスト教	日本	日本	建築	熊本	はい		大学・大学校	0	キリスト教式		2.875	4.54545454545455	1	3.84615384615385	2.66666666666667	4.73333333333333	3.85714285714286	3.85714285714286	5.66666666666667
2956	JP255	JP	1	26	北海道・東北	無し	日本	日本	保育士	北海道	はい		大学・大学校	8	仏教式		4.25	4.45454545454545	1	3.92307692307692	-1	6.93333333333333	3.71428571428571	3.71428571428571	4.66666666666667
2957	JP256	JP	1	23	近畿（関西）	なし	日本	日本	はてな	大阪	はい		大学・大学校	0	その他	なし	2.75	3.63636363636364	0	6.61538461538461	-4	4.2	4.14285714285714	2.14285714285714	2.33333333333333
2958	JP257	JP	0	23	近畿（関西）	なし	日本	日本	IT	兵庫	はい	ネイティブ(母語が日本語である)	大学・大学校	1	無宗教式		4.5	4.18181818181818	1	3.30769230769231	1.83333333333333	4.46666666666667	5.85714285714286	5.42857142857143	3.66666666666667
2959	JP258	JP	1	30	中国・四国	なし	日本	日本	事務	鳥取県	はい		高等学校	3	仏教式		3	3.72727272727273	1	6.15384615384615	0.666666666666667	3.33333333333333	5.71428571428571	5.14285714285714	2.33333333333333
2960	JP259	JP	1	20	九州・沖縄	なし	日本	日本	学生	福岡	はい		専門学校・高等専門学校（高専）・短期大学	0	キリスト教式		5	5.90909090909091	1	7	-4	10	4	4	4
2961	JP26	JP	0	58	近畿（関西）	なし	日本	日本	会社員	大阪府	はい		大学・大学校	1	仏教式		2.5	3.63636363636364	1	4.76923076923077	-0.166666666666667	2.2	3.71428571428571	4.28571428571429	3
2962	JP260	JP	0	27	九州・沖縄	なし	日本	日本	プランナー	福岡	はい		高等学校	4	仏教式		2.75	3.45454545454545	1	5.07692307692308	-1	1.93333333333333	4.42857142857143	3.85714285714286	3.66666666666667
2963	JP261	JP	0	43	九州・沖縄	禅宗	日本	日本	サービス業	福岡県	はい		高等学校	5	仏教式		3.625	2.90909090909091	1	5.53846153846154	-0.5	5.53333333333333	4.57142857142857	4.42857142857143	3.66666666666667
2964	JP262	JP	1	29	中部・北陸	キリスト教	日本	日本	医師	北海道	はい	基礎レベル（Basic）	大学院	7	キリスト教式		4.25	5.18181818181818	1	2.38461538461538	2.5	8.2	4.71428571428571	4.57142857142857	7.33333333333333
2965	JP263	JP	1	45	関東	なし	日本	日本	レジ	東京都	はい		大学・大学校	2	仏教式		4.125	5.72727272727273	1	7	-0.666666666666667	3.13333333333333	4	4.14285714285714	3
2966	JP264	JP	その他	22	関東	なし	にほん	にほん	あり	あいち	はい		大学・大学校	1	仏教式		2.375	4.54545454545455	1	3.92307692307692	-1.66666666666667	3.33333333333333	4.42857142857143	2.71428571428571	5
2967	JP265	JP	1	21	関東	なし	日本	日本	学生	愛知	はい		大学・大学校	0	仏教式		3.375	4.45454545454545	1	4.07692307692308	-0.166666666666667	6	4.14285714285714	4.28571428571429	4.66666666666667
2968	JP266	JP	1	34	関東	キリスト教	日本	日本	公務員	東京	はい	ネイティブ(母語が日本語である)	大学・大学校	3	仏教式		3.875	6.09090909090909	1	6.46153846153846	-2	1.2	4.42857142857143	6.14285714285714	5.66666666666667
2969	JP267	JP	0	25	近畿（関西）	仏教	日本	日本	エンジニア	大阪府	はい		大学・大学校	1	仏教式		4.125	5.18181818181818	1	3.30769230769231	-0.333333333333333	4.8	4.85714285714286	5	5.33333333333333
2970	JP268	JP	0	20	九州・沖縄	なし	日本	日本	アルバイト	福岡	はい		大学・大学校	3	仏教式		4.125	1.72727272727273	1	4	2.33333333333333	6.46666666666667	5.71428571428571	6	4.66666666666667
2971	JP269	JP	1	39	近畿（関西）	buddhism	Japanese	japan	office worker	Osaka	はい		大学・大学校	1	仏教式		3.625	3.63636363636364	1	5.84615384615385	2.16666666666667	3.8	6.14285714285714	6	4
2972	JP27	JP	0	31	関東	仏教	日本	日本	正社員	東京都	はい		大学・大学校	1	仏教式		4.75	4.54545454545455	1	5.76923076923077	2.33333333333333	5.6	4.85714285714286	4.71428571428571	4.33333333333333
2973	JP270	JP	1	20	関東	仏教	日本	日本	学生	東京	はい		高等学校	0	仏教式		4.375	4.27272727272727	1	4.92307692307692	-2	4.8	3.85714285714286	3.85714285714286	6.33333333333333
2974	JP271	JP	1	41	近畿（関西）	なし	日本	日本	なし	大阪府	はい		大学・大学校	0	無宗教式	なし	3.625	3.45454545454545	1	5.38461538461539	0.166666666666667	6.13333333333333	4	5	5.33333333333333
2975	JP272	JP	1	22	北海道・東北	なし	日本	日本	観光業	北海道	はい		高等学校	2	仏教式		4.125	4	1	5.76923076923077	0.333333333333333	5	4	4	4.33333333333333
2976	JP273	JP	1	24	関東	なし	日本	日本	銀行員	千葉県	はい		高等学校	0	無宗教式		3.375	4.27272727272727	1	5.53846153846154	0.833333333333333	5.4	4.28571428571429	3.42857142857143	2
2977	JP274	JP	1	22	関東	なし	日本	日本	会社員	東京	はい		大学・大学校	10	仏教式		3.75	3.72727272727273	1	7	2.33333333333333	6.66666666666667	5.85714285714286	5.71428571428571	4.33333333333333
2978	JP275	JP	1	27	九州・沖縄	なし	日本	日本	事務	福岡県	はい		大学・大学校	3	仏教式		2.625	2.36363636363636	0	4.69230769230769	-1.5	4.33333333333333	4.28571428571429	4.42857142857143	1.66666666666667
2979	JP276	JP	0	30	関東	なし	日本	日本	サラリーマン	東京	はい		大学・大学校	0	無宗教式		3.25	5.63636363636364	1	7	-4	0	4.42857142857143	4.14285714285714	1.33333333333333
2980	JP277	JP	1	24	関東	なし	日本	日本	板金屋	埼玉	はい		高等学校	3	神式（神道式）		1.75	2.27272727272727	1	6.92307692307692	-0.166666666666667	4.2	4	4	5
2981	JP278	JP	0	31	中国・四国	なし	日本	日本	会社員	香川県	はい		大学・大学校	2	無宗教式		4.875	3.45454545454545	1	5.15384615384615	0.166666666666667	1.26666666666667	3	4	5.66666666666667
2982	JP279	JP	1	24	関東	なし	日本	日本	社員	神奈川	はい	基礎レベル（Basic）	大学・大学校	2	仏教式		4	4.09090909090909	0	3	3.33333333333333	2.66666666666667	2.57142857142857	2.71428571428571	4
2983	JP28	JP	0	37	近畿（関西）	わからない	日本	日本	製造業	大阪府	はい		高等学校	0	仏教式		3.375	4.09090909090909	0	5.61538461538461	1.33333333333333	6.53333333333333	4.85714285714286	4.28571428571429	3.66666666666667
2984	JP280	JP	0	23	中国・四国	なし	日本	日本	システムエンジニア	徳島県	はい	ネイティブ(母語が日本語である)	大学・大学校	0	仏教式		2.375	5.18181818181818	0	5.07692307692308	-3.5	0.933333333333333	4.85714285714286	3.28571428571429	7.33333333333333
2985	JP281	JP	1	23	関東	なし	日本	日本	学生	静岡県	はい		高等学校	4	仏教式		4.625	4.63636363636364	1	6.30769230769231	2.33333333333333	9.13333333333333	5.42857142857143	5	3.66666666666667
2986	JP282	JP	1	30	北海道・東北	なし	日本	日本	自営	青森	はい		高等学校	0	仏教式		3.75	2.90909090909091	1	4.92307692307692	2.66666666666667	5.6	5.85714285714286	4.28571428571429	2
2987	JP283	JP	1	30	北海道・東北	キリシャ	日本	日本	建築	秋田県	はい	ネイティブ(母語が日本語である)	大学院	9	仏教式		4.75	5.72727272727273	1	6.38461538461539	3.83333333333333	9.73333333333333	4.57142857142857	5.14285714285714	7
2988	JP284	JP	1	24	近畿（関西）	なし	日本	日本	会社員	兵庫	はい		大学・大学校	0	仏教式		3.25	4.63636363636364	1	6.76923076923077	-0.166666666666667	6.26666666666667	4.57142857142857	4.57142857142857	2.33333333333333
2989	JP285	JP	1	45	近畿（関西）	なし	日本	日本	自営業	兵庫県	はい		専門学校・高等専門学校（高専）・短期大学	1	無宗教式		3.5	4.09090909090909	1	6.30769230769231	1	6.13333333333333	5.28571428571429	4	2.33333333333333
2990	JP286	JP	1	37	関東	なし	日本	日本	自営業	東京都	はい		大学・大学校	2	無宗教式		4.5	4.27272727272727	1	7	3.5	6.2	6	5.57142857142857	4
2991	JP287	JP	1	32	関東	なし	日本	日本	IT技術者	神奈川県	はい		大学・大学校	5	仏教式		2.875	4	1	6	-4	3.6	5	5.71428571428571	3.66666666666667
2992	JP288	JP	0	41	関東	なし	日本	日本	ソーシャルワーク	東京都	はい		大学・大学校	5	仏教式		3.5	4.45454545454545	1	6.30769230769231	2.5	5.53333333333333	5.85714285714286	3.57142857142857	3
2993	JP289	JP	1	30	北海道・東北	なし	日本	日本	教育	北海道	はい	ビジネスレベル（Business）	大学・大学校	0	無宗教式		3.625	3.27272727272727	1	5.84615384615385	-2	2.53333333333333	4	4	2
2994	JP29	JP	0	37	関東	なし	日本	日本	会社員	千葉県	はい	ネイティブ(母語が日本語である)	高等学校	0	仏教式		5	4.36363636363636	0	7	1.33333333333333	10	4.85714285714286	4.42857142857143	6.66666666666667
2995	JP290	JP	0	22	中国・四国	なし	日本	日本	IT関連	兵庫	はい		大学・大学校	0	その他		4.125	5.27272727272727	1	6.38461538461539	-1.33333333333333	6.13333333333333	4.42857142857143	4.28571428571429	1.66666666666667
2996	JP291	JP	0	39	近畿（関西）	なし	Japan	Japan	会社員	大阪府	はい		高等学校	10	仏教式		2.25	4	1	4	0	5	4	4	2.66666666666667
2997	JP292	JP	0	28	関東	仏教	日本	日本	サービス業	福島	はい	基礎レベル（Basic）	専門学校・高等専門学校（高専）・短期大学	7	仏教式		4.375	4.72727272727273	1	2.76923076923077	-1.66666666666667	6.6	3.57142857142857	4.57142857142857	6.33333333333333
2998	JP293	JP	0	37	関東	なし	Japan	Japan	会社員	埼玉県	はい		専門学校・高等専門学校（高専）・短期大学	1	仏教式		3.125	3.81818181818182	0	6.38461538461539	-0.5	5.73333333333333	6	4.28571428571429	1.66666666666667
2999	JP294	JP	0	25	関東	仏教	日本	日本	建築	東京都	はい		大学・大学校	3	仏教式		4.5	5.18181818181818	1	5.23076923076923	1.66666666666667	6.53333333333333	6.57142857142857	5.85714285714286	2.33333333333333
3000	JP295	JP	1	26	関東	なし	日本	日本	柔道整復師	東京都	はい		専門学校・高等専門学校（高専）・短期大学	0	仏教式		3.875	2.09090909090909	1	6.30769230769231	-1.83333333333333	6.6	5.14285714285714	5	2.66666666666667
3001	JP296	JP	1	20	中部・北陸	仏教	日本	日本	会社員	静岡県	はい		大学・大学校	1	仏教式		3.375	5.81818181818182	1	7	2.33333333333333	3.46666666666667	4.28571428571429	4.85714285714286	3.66666666666667
3002	JP297	JP	1	28	関東	キリスト	日本	日本	看護師	東京都	はい		大学・大学校	10	キリスト教式		5	6.45454545454545	1	6.84615384615385	3.5	10	4.28571428571429	4.85714285714286	7.33333333333333
3003	JP298	JP	1	25	関東	仏教	日本	日本	無職	東京	はい		専門学校・高等専門学校（高専）・短期大学	2	仏教式		4.375	5.54545454545455	1	5.61538461538461	0.833333333333333	6.33333333333333	5.42857142857143	5	3.33333333333333
3004	JP299	JP	0	25	関東	仏教	日本	日本	銀行	東京	はい		大学・大学校	4	仏教式		5	5.90909090909091	1	6.92307692307692	0	5.86666666666667	4.28571428571429	4.28571428571429	3.33333333333333
3005	JP3	JP	1	33	関東	なし	日本	日本	接客	神奈川	はい	ネイティブ(母語が日本語である)	専門学校・高等専門学校（高専）・短期大学	1	仏教式		2.875	3.72727272727273	1	5.92307692307692	-1.5	5.66666666666667	2.42857142857143	3.28571428571429	1.33333333333333
3006	JP30	JP	1	36	関東	キリスト教徒	日本	日本	医者	東京都	はい	ネイティブ(母語が日本語である)	その他	2	キリスト教式		3.5	4.63636363636364	1	3.53846153846154	0	6.6	4	3.14285714285714	6
3007	JP300	JP	0	20	関東	なし	日本	日本	マーケティング	愛知県	はい		大学・大学校	10	無宗教式		4.75	4.27272727272727	1	7	3.33333333333333	8.66666666666667	4.28571428571429	5	8
3008	JP301	JP	1	28	中部・北陸	多分ないかと思います	日本	日本	広告業界	岐阜県	はい	ネイティブ(母語が日本語である)	専門学校・高等専門学校（高専）・短期大学	0	仏教式		4.375	4	1	6	1.83333333333333	7.8	5	4.42857142857143	2.66666666666667
3009	JP302	JP	0	44	近畿（関西）	なし	日本	日本	フリーター	大阪府	はい		高等学校	0	仏教式		3.375	4.72727272727273	0	5.23076923076923	0.666666666666667	1.06666666666667	5.42857142857143	3.57142857142857	2
3010	JP303	JP	0	40	関東	なし	日本	日本	会社員	神奈川県	はい	ネイティブ(母語が日本語である)	大学・大学校	0	仏教式		3.75	4.63636363636364	0	4.38461538461539	2.83333333333333	8.46666666666667	4.14285714285714	4.42857142857143	4.66666666666667
3011	JP304	JP	0	24	北海道・東北	仏教	日本	日本	建設業	福島県	はい		大学・大学校	0	仏教式		4	5	1	6.30769230769231	1.5	5.46666666666667	5.42857142857143	4.28571428571429	3.66666666666667
3012	JP305	JP	0	37	近畿（関西）	仏教	日本	日本	会社員	大阪府	はい		高等学校	4	仏教式		3	2.54545454545455	1	4	0.833333333333333	5.33333333333333	4.57142857142857	3.42857142857143	3.33333333333333
3013	JP306	JP	1	23	関東	なし	日本	日本	無職	茨城	はい		小学校	0	無宗教式		5	5.90909090909091	1	6.69230769230769	4	9.93333333333333	4.42857142857143	5.28571428571429	1
3014	JP307	JP	1	24	九州・沖縄	なし	にほん	日本	OL	佐賀県	はい		高等学校	0	仏教式		4.625	4.63636363636364	1	4.69230769230769	-3	5.66666666666667	6.14285714285714	4.42857142857143	1
3015	JP308	JP	1	20	関東	わからない	日本	日本	保険業	神奈川県	はい		高等学校	3	無宗教式		2.625	4.90909090909091	1	5.53846153846154	2.66666666666667	7	3.71428571428571	3.42857142857143	3.33333333333333
3016	JP309	JP	1	30	近畿（関西）	なし	日本	日本	インターネット	大阪	はい		大学・大学校	3	キリスト教式		3	4	1	6.92307692307692	-4	4.66666666666667	3.42857142857143	3.14285714285714	6
3017	JP31	JP	1	23	関東	なし	日本	日本	学生	神奈川	はい		大学院	0	仏教式		5	2.63636363636364	1	4.69230769230769	1.16666666666667	5.6	4	4.28571428571429	4
3018	JP310	JP	1	38	関東	なし	日本	日本	無職	神奈川県	はい		専門学校・高等専門学校（高専）・短期大学	2	仏教式		4.875	3.45454545454545	1	6.84615384615385	1.66666666666667	6.2	5	3.14285714285714	2.66666666666667
3019	JP311	JP	1	20	関東	なし	日本	日本		神奈川	はい	ビジネスレベル（Business）	大学・大学校	4	無宗教式		3.25	4.09090909090909	1	4.30769230769231	0	5.06666666666667	4.14285714285714	4	4
3020	JP312	JP	1	35	北海道・東北	真言宗	日本	日本	デザイナー	北海道	はい		大学院	3	仏教式		3.5	3.81818181818182	1	6.53846153846154	0.833333333333333	7.13333333333333	3.42857142857143	3.85714285714286	3
3021	JP313	JP	1	60	近畿（関西）	なし	日本	日本	製造	兵庫県	はい		大学・大学校	8	仏教式		3.875	2.45454545454545	1	7	0.333333333333333	4.33333333333333	6.28571428571429	4.28571428571429	2.66666666666667
3022	JP314	JP	0	60	近畿（関西）	なし	日本	日本	教師	大阪	はい		大学・大学校	0	仏教式		3.75	3.72727272727273	1	4.61538461538461	1.83333333333333	5.13333333333333	4.42857142857143	3.85714285714286	4
3023	JP315	JP	0	57	関東	なし	日本	日本	会社員	千葉県	はい	ネイティブ(母語が日本語である)	大学・大学校	3	無宗教式		4	5.27272727272727	1	6	-1	4.73333333333333	4.57142857142857	3.85714285714286	2
3024	JP316	JP	1	30	関東	なし	日本	日本	会社員	千葉	はい		高等学校	2	仏教式		3.375	4.63636363636364	1	6.84615384615385	0.833333333333333	5.53333333333333	5	4.85714285714286	3.66666666666667
3025	JP317	JP	0	44	中国・四国	なし	日本	日本	システムエンジニア	広島県	はい		大学・大学校	0	無宗教式		4	2.27272727272727	1	5.92307692307692	0.5	7.13333333333333	4.42857142857143	4.14285714285714	2
3026	JP318	JP	1	25	近畿（関西）	なし	日本	日本	小売業	滋賀県	はい		高等学校	0	仏教式		4.375	3.36363636363636	1	5.38461538461539	0	5.4	3.42857142857143	5.14285714285714	4
3027	JP319	JP	1	28	関東	なし	日本	日本	看護師	埼玉県	はい		大学・大学校	0	無宗教式		3.375	5.09090909090909	1	6	0.833333333333333	5.06666666666667	3.71428571428571	4	1.33333333333333
3028	JP32	JP	0	37	中部・北陸	なし	日本	日本	土木作業員	愛知	はい		大学・大学校	0	仏教式		1.5	2.36363636363636	1	6.15384615384615	-4	3.66666666666667	3.57142857142857	4.71428571428571	2.66666666666667
3029	JP320	JP	1	24	北海道・東北	仏教	日本	日本	無職	福島県	はい		専門学校・高等専門学校（高専）・短期大学	2	仏教式		3.625	4.09090909090909	1	5.69230769230769	0.333333333333333	5.26666666666667	4	4	3.33333333333333
3030	JP321	JP	1	35	関東	なし	日本	日本	保育士	東京都	はい		大学・大学校	0	仏教式		2.875	4.45454545454545	1	6.84615384615385	0	4.6	6.14285714285714	4.85714285714286	1
3031	JP322	JP	1	36	中部・北陸	なし	日本	日本	主婦	山梨	はい		専門学校・高等専門学校（高専）・短期大学	2	仏教式		3.875	4	1	5.92307692307692	1.33333333333333	5	4.85714285714286	3.28571428571429	2
3032	JP323	JP	0	35	近畿（関西）	なし	日本	日本	会社員	滋賀	はい		大学院	3	仏教式		2.5	2.45454545454545	1	4.61538461538461	-3.33333333333333	4.33333333333333	4.14285714285714	3.85714285714286	4.66666666666667
3033	JP324	JP	1	21	関東	なし	日本	日本	学生	栃木県	はい		高等学校	1	無宗教式		2.875	4	0	6.76923076923077	0	5	5.57142857142857	4.28571428571429	3.33333333333333
3034	JP325	JP	1	22	関東	キリスト教	日本	日本	人事	東京都	はい		大学・大学校	4	仏教式		2.875	5.09090909090909	1	5.15384615384615	1.5	5.4	3.42857142857143	4	5.33333333333333
3035	JP326	JP	0	54	北海道・東北	仏教	日本	日本	会社員	宮城県	はい		専門学校・高等専門学校（高専）・短期大学	2	仏教式		2.125	4.36363636363636	0	6.07692307692308	-2.83333333333333	2.06666666666667	4.14285714285714	3.85714285714286	3
3036	JP327	JP	0	35	中部・北陸	なし	日本	日本	建築関係	富山	はい		大学・大学校	0	無宗教式		2.875	4	1	4.76923076923077	-0.166666666666667	3.4	3.71428571428571	3.57142857142857	3.33333333333333
3037	JP328	JP	1	20	中部・北陸	なし	日本	日本	介護士	富山県	はい		大学・大学校	4	無宗教式		2.625	5	1	6.46153846153846	0	5	4	4	4
3038	JP329	JP	1	20	関東	なし	日本	日本	学生	栃木県	はい		高等学校	1	仏教式		3.375	4.09090909090909	1	6	0.666666666666667	5.6	3.85714285714286	5.28571428571429	4
3039	JP33	JP	1	38	関東	仏教	日本国	日本	弁護士	東京都	はい	ネイティブ(母語が日本語である)	大学院	4	仏教式		3	4.27272727272727	1	3	-0.333333333333333	6.33333333333333	4.28571428571429	4	7.33333333333333
3040	JP330	JP	0	46	近畿（関西）	なし	日本	日本	営業	兵庫県	はい		大学・大学校	0	無宗教式		4	3.90909090909091	1	6.76923076923077	0	2.86666666666667	4	4.14285714285714	3.33333333333333
3041	JP331	JP	1	20	関東	ない	日本	日本	学生	埼玉県	はい		高等学校	4	仏教式		3.625	4	1	5.76923076923077	1.83333333333333	4.4	5	3.85714285714286	1.66666666666667
3042	JP332	JP	1	44	北海道・東北	なし	日本	日本	無職	福島県	はい		高等学校	0	無宗教式		2.5	4	1	7	1	4.13333333333333	4	3.85714285714286	1.33333333333333
